DLsv,DLcv,DRcv,DRsv
31,33,66,63
4,3,146,143
4,3,154,151
131,136,19,18
100,104,42,40
5,2,96,91
81,84,99,96
4,3,144,140
105,109,38,36
4,1,139,136
38,41,98,94
21,22,116,110
116,121,18,15
50,55,87,82
77,81,71,66
79,84,39,35
6,0,138,132
69,73,68,64
124,130,9,8
17,20,120,115
40,43,72,68
83,88,25,22
11,14,146,139
17,18,76,71
90,94,46,42
81,87,12,10
7,8,95,92
24,25,40,38
4,3,66,63
20,21,109,106
50,54,140,136
83,87,107,103
142,146,48,45
48,51,10,8
15,17,129,125
38,42,84,81
18,20,107,104
16,18,106,102
35,37,10,8
5,7,71,69
113,117,58,54
148,152,23,21
5,1,48,47
69,72,72,69
97,100,45,43
74,77,61,58
70,72,46,44
33,35,81,77
47,49,67,63
38,41,50,47
38,41,90,86
61,65,67,63
156,160,7,7
10,12,131,128
17,19,64,61
18,20,58,55
25,28,35,33
92,95,12,10
56,59,48,45
29,32,73,69
8,9,160,156
3,3,87,84
43,46,91,86
52,57,18,15
15,17,32,29
114,120,82,76
5,1,73,68
5,5,66,62
65,69,55,51
66,71,43,38
57,59,32,29
62,64,8,7
41,43,58,56
93,95,6,5
58,61,28,25
25,28,82,77
71,74,68,65
90,95,22,19
75,79,39,36
42,47,68,62
30,32,15,14
15,17,151,147
27,29,35,32
19,22,123,117
35,38,61,58
7,8,71,68
14,17,60,54
94,99,58,54
6,2,84,80
90,93,31,28
101,106,14,12
92,96,7,7
25,27,70,66
7,7,89,84
13,15,36,34
4,1,132,129
119,123,54,49
68,73,22,18
12,13,19,18
16,17,69,67
33,36,129,123
49,55,81,75
87,91,9,7
7,7,113,109
20,21,17,15
51,53,36,34
57,60,110,105
43,47,37,33
83,87,14,12
6,7,131,129
15,15,64,61
53,58,46,41
57,61,150,145
171,176,35,32
13,15,34,31
21,25,108,101
54,58,79,75
29,31,174,169
100,105,9,8
76,80,99,95
45,47,14,12
110,116,32,28
48,53,29,26
113,117,65,62
78,82,9,9
97,103,51,47
59,61,21,18
34,37,75,72
20,21,109,107
30,33,33,32
4,0,108,104
30,32,78,76
4,5,104,99
135,139,7,6
4,5,111,107
122,126,14,12
4,5,137,132
4,5,183,178
4,5,149,144
43,47,7,6
4,5,112,108
63,67,7,6
4,5,183,178
4,5,116,112
112,118,52,47
83,86,13,12
83,86,7,7
59,65,17,16
9,12,71,64
24,26,60,57
48,51,7,7
110,114,3,4
42,44,58,55
58,63,84,79
63,66,7,7
13,14,109,104
41,44,78,75
4,3,162,158
31,35,25,22
102,106,7,7
106,111,33,30
37,40,87,81
62,66,7,7
125,129,14,13
117,121,7,7
15,18,108,102
81,85,7,7
130,133,7,7
186,190,7,7
105,109,7,7
71,75,29,25
8,9,101,97
10,11,42,39
156,160,7,7
82,86,0,5
78,82,24,22
13,14,164,159
96,101,77,73
53,57,7,6
51,54,38,34
6,6,73,70
54,57,95,91
154,158,44,42
29,31,45,42
107,111,25,22
49,52,77,74
35,38,9,8
4,2,80,76
39,42,16,14
67,71,19,17
79,82,77,74
36,39,111,106
4,5,65,61
8,8,68,64
12,14,80,77
35,37,30,28
36,38,57,52
12,12,176,172
79,82,54,51
34,38,74,71
8,0,177,169
17,19,97,93
19,21,104,101
9,10,113,107
28,31,79,73
52,55,60,57
34,37,172,169
53,57,86,82
124,128,7,7
44,48,39,36
76,80,18,16
19,21,136,132
9,10,145,139
119,123,34,31
115,119,43,41
71,74,13,11
66,68,22,20
127,135,46,43
20,22,162,157
89,94,37,34
79,82,7,7
9,10,155,149
84,90,75,69
84,88,7,7
157,162,0,5
37,41,0,8
17,18,27,24
8,12,174,167
31,34,86,82
9,10,120,114
29,31,101,96
9,10,104,99
64,70,45,40
78,84,31,28
21,24,145,139
4,1,93,89
4,2,59,56
36,42,0,8
17,18,28,24
58,61,1,4
58,64,42,37
123,124,20,20
11,12,189,181
44,47,157,153
124,128,31,29
10,12,103,100
9,10,119,115
20,21,100,97
6,5,62,58
10,11,77,72
80,85,15,13
10,11,120,117
68,72,139,135
9,11,59,54
46,52,76,69
78,82,50,48
4,0,109,106
4,5,130,126
108,110,28,26
97,104,63,58
145,150,19,16
18,22,169,164
12,14,175,168
25,29,162,157
11,12,65,63
42,45,51,45
71,77,19,17
107,109,4,4
28,30,149,147
36,40,47,43
45,46,79,78
58,61,63,60
25,28,111,107
102,106,42,39
20,22,65,62
16,18,67,65
81,86,37,33
59,62,64,62
92,96,0,4
10,11,118,112
92,96,22,19
22,24,95,91
5,0,62,58
9,10,84,80
82,88,43,36
115,122,9,7
67,72,47,43
50,53,88,85
8,9,113,109
4,2,105,101
28,32,49,45
25,26,158,154
5,0,67,63
27,28,105,101
35,40,86,81
60,66,29,25
50,54,45,42
102,109,48,43
13,14,83,77
56,61,16,11
66,69,29,27
73,77,20,17
22,26,68,63
98,104,10,7
65,68,87,83
8,9,65,63
6,8,125,121
133,138,12,10
4,4,100,96
5,0,75,71
62,65,27,26
20,21,101,98
54,57,7,7
137,141,7,7
96,99,7,7
116,121,41,38
110,113,50,47
129,133,7,7
30,33,9,7
50,52,34,31
15,16,187,183
64,67,72,67
46,50,126,122
4,0,142,139
10,10,202,198
64,69,142,137
9,9,85,82
32,36,111,107
19,20,72,70
11,12,49,47
164,168,7,6
170,177,0,8
46,49,132,128
5,6,98,93
40,44,61,57
48,52,0,8
4,0,56,52
4,5,57,53
4,5,57,53
80,85,7,6
42,46,45,40
91,94,96,92
66,69,107,103
62,68,33,29
94,98,7,7
63,69,0,8
21,23,50,46
100,106,0,8
32,33,166,162
129,133,66,62
174,178,21,19
10,11,83,79
93,97,21,18
26,29,87,83
23,24,21,19
50,53,71,66
100,104,21,19
77,81,44,41
83,88,0,8
39,42,50,46
68,76,0,8
5,6,73,69
169,177,5,6
82,86,100,97
4,5,128,125
68,72,69,66
10,11,91,86
50,55,47,44
84,87,7,7
115,118,10,9
56,63,0,8
19,21,46,42
30,34,33,30
10,11,146,142
132,136,21,19
92,99,0,8
31,34,69,65
14,17,114,109
53,58,73,68
105,110,21,18
58,64,132,124
76,80,119,114
189,193,7,7
110,116,113,107
55,58,73,70
4,0,142,139
42,43,50,48
37,41,53,49
52,58,70,64
28,33,136,128
75,81,89,84
9,10,110,106
39,44,72,65
56,60,59,55
84,88,32,30
13,14,134,129
88,92,57,53
12,14,138,130
26,30,125,120
16,18,238,232
141,147,109,105
40,42,24,22
4,3,109,105
14,16,98,96
67,70,7,7
27,30,66,62
85,89,7,7
10,11,113,109
70,73,7,7
42,45,34,31
6,7,118,114
98,102,55,52
48,53,100,92
8,9,132,129
27,31,0,8
6,7,150,146
120,124,34,31
98,102,62,59
10,11,96,92
58,61,14,13
15,17,114,107
108,113,21,18
29,33,0,8
7,8,29,25
8,8,67,59
33,36,14,13
4,3,80,77
9,10,216,212
4,0,174,170
33,35,40,38
23,24,83,79
56,60,47,44
4,3,83,80
67,71,60,56
16,19,92,85
48,50,44,41
19,20,79,72
23,25,0,8
17,18,11,8
66,71,56,51
11,11,114,106
23,27,101,96
26,29,96,90
34,38,45,42
14,17,147,140
36,40,66,61
76,80,27,26
43,48,0,8
7,8,44,40
40,45,99,91
26,27,149,145
29,32,0,8
4,0,36,32
5,6,99,94
66,69,21,19
36,40,0,8
4,0,44,40
5,6,75,71
34,36,46,42
66,70,12,11
4,5,133,128
4,5,135,131
4,5,155,150
136,140,21,19
5,6,90,86
4,5,195,190
68,71,21,19
25,28,88,85
11,12,126,121
112,117,21,18
110,114,7,7
5,6,178,174
4,5,66,62
32,36,33,30
29,34,80,77
7,1,98,93
4,5,187,182
123,128,64,59
28,29,126,124
70,75,77,72
100,104,45,43
69,71,16,14
77,79,28,27
68,73,87,82
44,46,7,7
4,5,53,49
123,129,14,11
9,9,171,167
20,23,155,149
7,8,116,114
4,4,88,84
15,17,120,116
15,17,38,35
132,136,0,4
63,67,90,86
74,79,76,71
19,21,81,77
58,64,37,34
53,56,15,12
86,90,87,83
66,72,102,96
70,74,123,118
4,1,90,87
59,63,92,88
24,26,95,91
146,150,19,17
124,128,41,38
8,10,53,48
143,149,34,32
99,103,8,8
31,34,93,87
81,87,91,85
39,42,85,81
14,16,111,106
95,99,29,27
43,45,34,32
65,70,139,134
5,6,204,200
18,20,55,50
180,184,35,33
144,149,70,65
36,40,73,69
181,185,21,18
62,66,73,68
37,39,100,96
108,112,21,18
65,69,64,60
170,174,21,18
12,14,169,164
55,60,123,118
171,176,7,6
156,161,21,18
21,24,155,147
104,108,70,65
70,74,21,18
39,41,42,40
99,104,21,18
7,8,124,117
58,60,70,68
5,1,130,126
28,32,130,125
107,112,50,47
40,43,134,129
68,73,104,101
171,175,21,18
161,166,30,27
78,83,112,107
219,224,21,18
108,112,65,61
143,151,22,20
50,53,50,47
62,66,105,100
114,118,21,18
73,76,21,18
20,22,75,72
53,57,27,25
36,40,44,40
6,6,103,98
21,23,119,114
148,153,21,18
11,13,161,157
104,110,63,58
94,97,21,18
35,38,29,26
77,81,32,30
65,68,98,94
4,4,71,68
64,71,0,8
78,83,16,13
22,25,75,72
26,27,30,28
55,61,20,15
91,96,12,10
7,7,50,45
20,22,101,98
61,68,113,107
140,144,41,38
82,88,21,17
45,51,0,8
17,19,35,31
8,0,103,96
57,59,70,67
60,64,50,46
8,1,51,45
23,25,100,96
69,74,57,53
49,53,77,72
65,68,50,47
8,10,107,103
36,41,74,69
60,62,32,30
52,57,97,92
12,13,45,42
24,28,44,39
66,71,3,6
118,123,7,7
22,25,45,41
54,57,13,11
47,50,6,6
20,21,54,51
43,45,32,30
14,16,79,76
4,3,140,136
7,7,50,47
4,3,36,33
19,20,19,16
14,15,71,68
36,41,10,7
44,50,0,8
18,20,33,29
31,36,52,47
4,4,44,42
8,10,37,35
43,47,103,98
22,27,0,8
17,22,45,40
46,51,48,43
12,15,66,60
48,54,27,25
7,10,101,98
7,8,102,99
15,17,85,80
7,8,175,171
61,66,12,11
7,10,52,49
15,17,21,19
7,8,67,64
10,11,49,45
7,8,135,132
21,24,69,66
7,8,59,56
15,17,38,35
7,8,89,86
15,17,39,36
7,8,48,44
37,41,36,31
82,89,42,36
153,157,28,26
165,171,12,9
127,131,23,21
134,140,12,9
63,68,33,29
5,0,60,56
117,121,23,21
124,130,12,9
10,11,150,147
5,6,56,53
19,21,57,53
75,80,26,23
5,5,68,65
4,3,122,118
49,51,9,7
21,23,12,10
31,33,95,92
98,102,25,24
30,32,57,52
22,24,44,42
55,57,11,10
17,18,55,52
58,61,12,11
12,14,91,87
8,8,122,118
14,14,105,98
13,13,84,78
23,26,28,24
32,35,35,31
7,7,67,64
22,26,51,46
14,15,102,99
28,31,85,81
26,28,20,17
8,0,69,62
4,3,17,16
19,21,84,80
76,78,29,28
64,67,78,74
85,89,56,52
113,117,28,26
37,40,104,99
104,108,36,33
28,31,71,68
60,64,38,34
4,3,92,89
15,16,76,70
12,13,71,69
54,57,60,57
19,22,94,90
29,30,42,40
7,7,100,96
80,85,21,19
22,23,82,76
46,52,53,47
18,21,49,47
10,11,48,45
22,26,31,28
6,6,106,103
22,25,61,57
47,53,116,108
24,27,79,72
38,42,66,60
70,75,33,29
17,21,45,39
5,5,111,108
73,77,54,51
93,96,36,33
24,27,23,22
32,35,39,37
18,21,51,46
50,55,17,16
86,89,51,49
32,35,104,99
63,67,29,25
93,96,33,32
80,85,44,40
24,27,68,63
15,16,60,57
30,33,41,36
69,74,32,29
33,40,78,73
8,8,125,122
20,22,110,105
75,81,49,43
11,12,135,131
56,60,87,83
107,111,36,33
31,34,103,100
29,32,66,63
37,39,60,57
4,3,68,66
54,62,41,35
71,74,34,32
48,51,51,47
82,88,11,9
26,30,68,62
19,22,31,28
60,66,22,17
69,74,39,34
13,15,49,44
21,24,78,75
88,94,6,6
7,8,62,59
32,35,89,86
38,45,75,68
19,22,33,27
13,16,61,56
7,10,91,87
51,54,29,28
93,98,0,5
65,68,31,29
53,57,86,82
123,127,15,14
6,7,69,66
12,15,55,49
41,47,23,20
9,10,85,80
87,91,28,26
12,13,108,106
29,31,81,78
4,3,45,42
26,29,18,16
18,21,40,37
42,44,15,14
7,10,128,124
38,41,0,5
4,5,10,10
81,83,19,18
8,0,75,69
31,34,15,12
37,41,8,7
6,6,44,41
32,35,110,106
4,1,145,141
69,73,73,70
5,6,73,69
5,6,75,71
25,28,118,115
5,1,58,55
53,58,40,36
19,22,56,51
5,5,66,63
41,44,27,25
5,6,30,29
86,91,5,6
71,76,25,19
20,23,81,76
8,9,98,96
43,45,61,57
7,8,77,74
24,29,8,8
50,53,0,4
18,20,32,29
12,15,33,31
22,25,30,28
21,23,69,63
37,39,98,95
8,9,94,91
13,15,134,131
7,8,68,65
38,41,34,30
51,57,34,31
13,15,100,96
72,76,39,36
69,73,92,89
6,8,77,74
9,10,60,57
33,36,40,37
38,41,29,26
35,39,32,29
48,54,19,14
35,38,11,10
27,28,48,46
4,5,14,13
31,35,31,28
15,18,100,97
22,23,55,51
9,11,66,61
45,50,27,22
59,64,13,12
24,29,47,42
41,44,61,57
13,16,79,76
43,47,81,77
5,6,107,103
47,51,62,58
20,23,70,64
27,30,41,38
101,106,7,6
6,6,91,87
46,52,42,38
5,6,54,52
60,62,95,92
20,23,78,71
105,110,37,31
4,3,125,121
39,45,83,76
19,22,109,104
69,75,41,36
12,15,46,43
60,64,13,12
116,121,17,16
54,58,10,10
35,39,5,7
5,5,113,109
66,70,47,43
82,87,31,28
4,0,119,116
48,52,20,18
30,33,52,50
4,1,97,94
10,12,30,27
47,50,10,10
23,25,44,42
85,90,0,6
28,31,35,33
32,35,54,52
36,42,101,95
11,12,48,45
18,21,37,34
11,13,42,39
20,25,30,26
5,5,16,14
128,131,37,34
53,61,31,27
20,22,31,27
31,34,22,20
22,25,48,45
4,3,65,62
58,64,17,16
22,24,61,59
39,43,35,33
35,40,32,27
54,58,0,8
11,14,81,75
8,10,75,72
10,12,92,88
30,33,72,69
34,41,0,8
33,35,16,15
31,35,52,47
14,16,56,54
14,17,25,24
5,5,42,39
19,21,32,29
58,63,83,75
90,93,58,55
63,69,34,30
10,13,58,55
11,12,49,46
10,13,52,47
5,5,73,69
22,25,82,78
37,42,90,85
22,25,144,141
96,102,65,60
30,32,136,131
20,23,96,90
8,8,64,60
35,40,29,26
25,28,42,37
37,41,68,64
60,65,43,40
36,39,45,42
15,18,63,55
9,11,133,128
47,51,49,47
15,16,56,53
17,22,24,21
25,27,61,58
61,67,19,17
60,68,44,38
80,85,30,28
6,5,67,61
26,29,8,7
4,3,35,33
17,20,40,37
23,25,100,96
13,14,91,87
5,5,127,124
27,32,22,18
32,37,49,43
51,54,37,35
20,22,107,104
12,13,80,77
44,48,44,40
61,64,26,24
22,25,80,77
7,10,97,94
88,94,9,7
21,23,122,119
79,85,52,46
116,120,20,17
28,30,21,20
41,46,78,71
28,34,60,53
47,52,45,41
87,90,7,7
10,13,47,44
31,35,24,23
7,8,116,113
20,22,102,99
24,26,34,32
8,0,113,106
16,18,100,97
13,15,101,99
42,48,39,34
87,93,60,56
8,8,147,144
52,55,100,97
60,64,89,84
35,38,49,46
71,76,43,39
4,2,149,145
41,46,101,94
6,7,62,58
25,29,40,37
38,43,46,40
4,1,89,85
15,18,72,69
87,94,40,35
73,80,35,28
49,53,69,66
8,8,111,104
19,23,26,21
23,26,92,88
31,34,62,60
7,10,105,102
8,9,116,113
23,24,76,74
7,7,48,45
15,18,37,35
77,82,15,13
35,40,40,34
47,50,35,33
86,94,17,16
30,36,35,30
44,47,29,27
24,25,58,56
17,18,63,58
62,65,17,16
41,46,59,53
10,12,64,61
4,1,88,84
6,2,58,53
4,3,103,99
4,3,94,91
6,2,66,59
12,13,77,74
15,16,76,73
48,51,40,37
17,19,49,48
51,55,12,9
6,6,62,59
4,4,107,104
4,2,102,99
83,88,15,14
7,9,36,34
4,2,100,97
65,71,28,24
45,48,16,14
12,13,80,77
41,44,49,46
8,9,80,77
46,52,31,26
15,16,58,55
22,25,76,73
8,8,187,183
22,25,170,166
4,4,61,57
35,38,27,25
64,67,40,38
38,42,27,24
6,2,64,59
15,16,102,98
8,8,63,56
7,7,79,72
8,0,103,96
14,16,76,72
36,40,22,19
58,61,10,8
4,4,105,101
24,28,81,77
22,25,79,75
85,91,10,8
4,3,125,122
23,25,105,101
68,71,24,21
30,33,61,57
74,81,47,40
108,111,22,20
61,66,47,40
93,96,22,20
24,26,23,21
6,2,36,32
9,11,50,46
51,54,0,4
26,30,23,21
5,0,100,96
27,31,69,65
51,56,82,75
97,102,39,36
41,47,15,13
14,14,42,39
4,4,86,83
16,20,24,20
118,125,24,22
38,42,73,70
19,23,91,86
6,3,109,103
30,32,6,6
73,76,49,46
32,37,32,28
95,99,42,39
16,18,124,121
32,35,107,103
40,44,96,91
99,104,59,54
150,153,13,12
23,26,90,87
83,87,29,28
74,81,59,51
112,115,29,28
87,94,47,41
6,3,66,61
52,55,15,13
41,45,47,44
14,19,70,65
60,63,29,26
56,60,30,27
24,26,63,59
10,11,43,41
19,20,53,50
38,44,25,23
67,71,86,83
37,42,112,105
85,88,69,66
10,10,153,149
22,26,24,21
31,36,15,14
25,29,70,65
58,62,39,36
13,16,45,42
6,2,108,102
8,8,156,152
13,14,84,81
56,60,38,35
50,53,10,9
36,42,0,8
70,75,0,5
32,36,119,114
22,26,126,118
139,144,11,10
7,8,76,73
4,2,63,61
12,13,101,98
51,58,132,124
30,33,18,16
38,41,30,29
12,13,39,37
30,34,57,54
6,2,86,80
74,81,0,8
37,41,43,38
15,16,87,84
33,37,65,60
67,70,34,31
29,33,27,23
23,26,61,59
33,35,54,52
56,60,7,6
7,7,67,64
8,0,64,57
49,55,10,9
5,5,68,65
69,73,0,4
4,0,76,72
8,0,57,51
73,78,8,5
17,18,68,63
27,31,93,90
5,1,100,97
5,1,97,93
3,3,76,73
8,11,163,158
7,10,38,36
41,46,38,34
7,8,78,74
61,66,19,16
15,18,83,80
48,51,50,47
68,74,76,70
15,18,24,21
24,29,34,29
11,12,52,46
78,83,5,5
18,20,47,43
44,48,78,73
11,13,10,8
10,11,87,82
78,82,75,71
115,122,40,34
7,10,55,53
6,5,83,78
23,25,65,61
29,33,12,9
55,58,63,59
62,66,15,13
84,89,24,21
45,49,25,22
7,10,30,28
22,24,26,24
17,20,35,32
12,14,68,63
23,28,93,87
32,38,23,21
8,7,54,47
15,18,31,28
31,34,15,14
3,4,76,73
46,49,31,29
19,21,47,44
68,72,67,64
8,9,87,84
44,47,63,61
45,48,91,89
5,5,59,56
45,50,12,10
17,19,74,71
52,56,42,38
32,37,12,9
24,27,64,60
13,16,74,69
58,63,27,22
72,77,13,12
28,33,56,51
20,21,71,67
12,13,110,107
32,35,87,82
18,20,61,54
39,46,35,28
5,6,78,74
31,35,49,46
60,69,4,9
26,30,71,64
92,97,7,6
18,21,89,85
34,37,73,70
8,8,93,89
20,22,35,28
43,50,7,6
5,6,54,50
33,37,23,21
17,21,86,78
38,41,70,68
47,50,14,11
5,4,58,55
4,0,119,116
28,34,26,23
47,51,10,9
22,24,58,55
10,11,72,69
12,13,46,40
53,59,0,6
7,10,113,109
4,4,73,70
22,24,54,52
67,73,60,56
4,2,118,115
50,54,66,63
14,16,46,43
30,33,29,27
19,22,50,48
33,36,45,41
62,66,15,12
76,80,0,5
69,73,29,26
51,54,49,46
34,41,19,16
19,23,41,37
35,38,27,24
5,6,102,99
15,16,115,111
16,19,55,52
7,7,71,68
21,24,54,52
6,7,83,79
73,80,7,7
53,55,51,48
10,11,61,58
48,54,75,68
37,40,55,52
21,25,69,63
29,32,110,106
19,21,114,111
29,33,30,27
23,24,43,40
23,26,25,24
10,11,86,83
29,32,62,59
14,15,71,69
40,44,36,35
16,17,130,127
11,15,51,48
7,1,62,55
26,27,47,44
33,35,70,66
72,75,29,27
7,7,119,115
32,35,91,88
97,104,18,14
35,39,98,91
73,80,58,52
27,31,17,14
26,31,35,29
51,57,9,8
8,0,45,41
49,54,37,33
20,24,17,16
39,44,0,5
40,43,48,47
39,44,78,72
39,42,76,74
8,0,94,87
49,55,40,36
44,49,67,62
53,57,90,86
23,25,121,116
6,4,42,37
102,106,12,10
57,64,50,46
112,117,0,5
14,16,40,38
6,0,48,44
27,30,61,58
49,52,82,77
56,61,72,67
88,94,12,9
25,28,61,57
67,73,13,12
7,9,72,68
53,60,18,16
15,16,78,75
67,72,18,14
111,118,52,46
12,15,160,157
19,22,47,44
129,137,23,19
5,2,60,55
12,14,50,48
8,1,98,91
83,88,0,6
46,49,16,13
34,37,83,77
37,41,24,21
81,84,7,5
8,9,35,31
28,31,14,13
103,110,35,30
12,12,71,68
64,69,0,5
60,63,30,28
8,0,89,82
89,94,71,68
67,71,93,88
7,9,55,52
13,16,46,41
45,50,43,40
17,20,75,72
39,42,28,25
8,11,111,106
117,122,0,5
68,71,23,22
28,33,58,52
15,16,72,69
57,63,64,59
58,63,12,11
6,10,66,61
8,0,73,65
26,30,43,38
54,59,42,38
25,28,47,41
55,59,20,18
9,10,91,85
17,20,84,80
28,31,48,45
44,47,13,11
4,1,60,56
32,34,35,32
8,1,82,75
8,8,44,42
12,14,37,35
50,53,27,23
8,0,92,85
12,15,79,73
48,52,42,37
13,16,19,16
40,45,87,79
13,16,16,13
90,95,0,6
41,43,28,26
4,1,70,67
44,47,18,16
4,3,123,120
14,17,108,104
154,159,16,14
8,8,40,36
21,24,45,42
75,79,40,38
12,15,80,75
77,80,14,12
32,35,58,53
4,5,37,36
96,104,32,28
36,40,18,15
66,70,33,31
66,71,54,49
15,16,103,99
30,33,84,79
80,85,32,29
55,62,88,81
8,8,116,113
86,92,30,25
5,4,59,52
9,11,123,119
45,49,85,81
74,78,56,52
106,110,24,21
12,13,47,44
6,6,83,80
45,48,41,39
80,83,62,60
11,12,55,53
43,47,16,14
7,8,53,50
20,23,37,34
9,10,76,73
61,64,60,57
83,86,45,43
6,6,83,80
29,34,51,46
54,59,18,17
66,71,22,19
30,34,8,8
5,1,34,30
75,79,16,13
45,49,18,16
36,41,85,80
7,10,88,86
45,48,44,40
4,0,39,36
12,14,23,20
19,22,16,13
37,40,53,48
14,17,30,27
42,44,28,25
35,38,13,11
58,65,19,14
32,34,12,11
62,64,5,4
50,55,50,46
5,1,29,26
11,13,17,16
6,6,100,96
25,28,79,75
7,8,68,65
80,84,49,45
5,6,119,113
57,61,65,61
9,10,108,105
6,8,18,17
4,3,87,84
21,22,41,38
9,11,51,46
30,35,27,22
43,48,14,13
7,7,60,56
19,21,68,66
7,7,66,62
22,24,20,19
53,59,36,33
30,33,58,55
4,4,43,41
39,43,2,5
24,28,68,64
5,4,63,58
15,17,80,76
27,28,67,61
10,11,34,31
30,31,34,32
9,10,44,40
8,8,129,126
29,34,69,64
37,42,55,49
84,90,5,5
31,33,96,93
109,113,16,15
4,1,72,69
13,15,72,66
51,54,49,45
21,23,40,37
79,82,26,24
12,15,55,51
93,96,12,11
4,4,54,51
55,62,46,43
18,21,87,81
43,45,42,39
36,39,47,44
13,13,63,61
19,21,57,54
63,66,12,12
34,37,26,24
46,52,12,10
82,88,112,106
155,159,43,40
102,107,93,88
11,12,71,68
50,53,34,31
5,4,71,67
64,69,77,73
6,5,62,56
29,35,32,29
23,25,38,35
8,10,46,42
33,37,19,16
54,57,72,70
83,86,44,41
126,130,0,4
31,33,22,20
9,10,58,54
37,41,27,25
34,39,60,55
68,71,33,30
25,26,38,35
53,56,8,7
5,5,127,124
104,110,20,17
87,92,38,33
10,12,119,114
33,36,92,89
77,82,44,39
51,57,36,31
13,15,99,95
40,46,65,60
5,5,74,70
49,55,21,18
22,25,52,47
85,90,92,87
58,61,31,28
63,68,23,21
52,57,11,10
69,74,9,8
10,13,118,110
4,3,73,69
11,12,76,73
10,12,114,109
26,29,98,94
103,108,18,16
34,37,22,20
6,8,17,17
4,4,119,116
5,1,42,38
37,40,36,33
61,64,13,12
10,11,89,85
14,16,71,67
11,12,55,52
33,37,29,25
27,30,38,35
51,55,12,10
14,17,52,46
20,24,59,52
89,93,0,4
45,50,41,39
66,72,8,7
5,2,79,74
66,71,7,5
37,40,8,8
25,28,21,18
68,72,90,86
90,94,68,65
5,7,71,66
33,35,91,88
81,85,41,38
110,113,13,12
27,31,29,25
9,12,64,59
38,41,3,4
21,23,102,99
49,55,68,62
93,99,24,21
8,0,47,39
13,21,26,23
80,86,7,7
87,93,8,8
9,10,47,44
85,93,28,22
106,110,15,14
41,43,50,46
73,76,18,16
4,3,60,56
7,8,140,137
46,49,66,63
66,70,44,40
10,11,26,24
113,118,38,35
9,10,127,124
24,27,110,107
122,127,8,6
21,23,112,109
15,16,20,17
24,28,5,5
44,47,27,25
4,0,75,72
10,13,60,53
26,31,45,41
66,69,7,7
5,5,126,122
24,27,103,99
10,13,74,71
26,29,56,52
53,57,14,13
84,88,46,43
13,16,90,88
56,59,12,9
68,70,31,29
7,7,43,41
31,37,29,24
97,102,14,13
5,5,45,42
34,37,103,98
26,32,18,15
32,33,70,67
56,59,0,4
6,6,90,87
8,9,80,77
66,69,27,25
15,15,83,82
56,61,42,37
54,59,27,22
67,74,27,22
55,59,42,39
17,19,20,18
6,5,51,47
11,12,55,52
5,5,75,71
24,26,71,68
42,46,50,47
7,10,65,62
38,41,95,92
10,11,57,55
70,73,50,47
7,8,44,41
29,31,95,92
89,95,28,24
67,72,52,47
44,47,16,14
29,31,77,74
92,98,8,6
69,73,46,43
28,31,30,26
26,28,82,79
7,7,122,118
21,24,105,101
86,92,96,91
46,52,45,41
5,5,32,30
6,5,71,66
15,16,97,94
28,32,77,74
6,5,101,94
19,21,110,106
42,46,82,75
63,66,24,21
26,28,61,57
41,45,41,36
72,75,16,15
73,75,16,15
61,64,29,27
55,58,27,26
14,17,64,58
7,7,72,68
4,4,147,144
10,12,75,71
26,29,35,32
31,35,14,12
8,8,39,33
63,67,18,15
36,39,6,6
27,30,105,101
78,82,54,51
12,13,65,62
8,9,111,104
70,74,51,47
26,28,46,42
17,20,16,14
23,27,8,6
115,119,12,11
26,30,101,98
7,10,121,117
13,14,65,62
29,32,106,101
47,54,51,44
6,3,77,72
50,53,30,28
15,16,73,70
56,60,29,28
26,29,56,49
58,60,29,28
37,42,44,38
5,6,86,80
51,55,47,44
22,26,73,68
70,73,29,26
55,61,24,21
8,0,85,77
65,71,15,14
19,22,64,59
52,55,33,31
57,61,12,10
27,30,41,37
8,11,186,180
161,164,37,34
180,187,10,3
190,197,0,7
8,1,195,187
43,46,48,45
17,19,60,56
59,65,11,10
15,16,68,65
72,79,0,8
35,39,43,38
8,8,71,64
48,52,32,29
15,16,76,74
49,54,56,53
87,94,49,43
18,19,63,60
39,42,39,35
40,43,66,63
65,69,35,32
49,51,53,49
7,10,105,101
34,38,77,73
12,14,94,90
11,14,40,38
22,25,70,67
39,42,53,51
65,69,15,12
38,41,39,36
8,8,77,74
18,23,26,23
7,6,44,38
85,89,67,65
18,20,56,53
24,26,14,12
74,78,12,11
23,28,29,24
42,44,60,57
26,31,67,64
13,14,18,14
21,25,7,7
6,4,51,47
66,70,112,108
52,55,128,125
38,43,44,40
68,72,32,30
8,9,60,57
12,13,79,73
86,92,0,6
7,10,107,103
90,96,69,64
27,30,75,72
10,12,92,87
37,41,64,60
56,61,19,18
40,43,64,61
57,60,47,43
5,5,48,45
55,59,23,20
52,55,28,25
19,23,35,32
35,38,21,19
6,6,57,55
7,10,75,72
15,16,89,86
14,15,37,34
7,7,91,88
21,24,74,72
86,92,7,7
5,6,94,89
35,36,42,39
4,4,54,52
5,0,93,89
25,28,52,49
16,19,17,16
21,23,116,112
29,33,51,47
23,24,64,60
32,35,16,16
16,18,66,64
12,12,58,53
50,55,0,8
22,26,31,28
16,17,84,79
49,54,47,42
62,65,35,32
7,7,91,87
